10000 20000
500 7390 -3406
7028 5332 -8610
9153 389 1812
6273 2762 3435
7445 9602 4981
2100 9002 -4067
3054 2783 1597
7482 8675 1800
5216 5462 3100
8023 4837 -869
9886 6344 -5656
7459 5120 -8111
7256 1849 1529
4046 5687 -5586
625 9321 -4594
6001 9811 2473
4267 766 -5994
739 6565 248
2801 3245 -610
4100 3587 -8836
401 1751 3227
7018 2212 -9845
3045 6416 -7872
8277 8086 -2890
4093 8699 1473
1585 4428 4006
1850 5249 -4795
1672 9110 -5290
5321 9360 1375
8177 4904 -5289
9994 7120 -9918
8185 3212 3975
7420 4465 -613
3548 3684 -64
102 6544 -6293
368 7655 768
3349 4200 -4658
7311 9405 2766
4925 8469 -1608
2383 438 -7834
6398 1380 1802
5951 9956 -2242
4885 8759 3385
1056 4169 2577
8507 1940 -3463
925 1082 3808
5998 4077 1128
7593 3619 -9777
8266 1018 -6149
3140 9637 2698
6836 4386 -102
5545 7658 -3735
2323 8201 4941
4919 1769 -323
8907 2963 1999
4218 9525 -9242
2455 9863 -7264
9414 5312 -7432
8995 5727 18
2975 8797 222
1747 8811 -3408
6903 7202 -2570
2739 2933 2267
5749 1836 -9593
2171 2655 315
5454 4541 4089
9855 3800 -4924
3891 8672 476
3201 5662 4313
8695 589 3003
1395 590 4529
5147 8936 1497
5789 6343 -1512
7848 8036 -8229
3991 7740 2623
5641 7173 -8760
8068 8488 2563
4466 5939 2591
8379 2587 -4043
8544 6986 -4691
210 8403 842
8911 8335 2973
9530 7286 -3563
6946 7005 -1762
818 8251 -1649
4306 284 -2420
1752 393 -8288
5734 7459 -9489
7811 4327 -4607
5756 725 -4724
5062 7075 -1033
4529 6471 485
7857 2158 328
4851 945 602
906 8388 -260
2080 6355 -5311
4 2569 -2022
2122 3567 -4415
6537 5279 -8600
1225 4132 956
6473 8869 333
2461 2571 3720
8111 1417 -1082
2447 1514 -7304
1948 3693 -8139
883 9013 2167
8995 1831 3884
7693 3941 -1320
1072 1283 4845
8524 3809 -3911
4790 6948 -8846
9959 456 -8777
5827 4535 -1409
3651 3089 3696
4930 360 761
2766 5914 2137
2253 7998 -3421
6203 6268 -8886
4732 9793 -559
2826 7376 -1093
8094 4316 4981
8979 9723 -7932
5843 2909 -6558
9647 7236 -4000
9877 7338 -8496
6244 3110 -4500
4689 957 -4373
219 8688 -4788
3733 4384 -5914
927 7754 -4879
7783 7860 -1322
5060 1491 -6874
9135 2299 3573
8417 9989 733
1234 9446 153
6859 2186 3281
8253 1992 4882
1440 3688 4740
2186 57 -3603
4973 5575 -6095
5170 2006 -6071
2860 9028 -1868
8991 4886 -4094
6414 1150 -1210
9596 3624 -2724
2833 2669 -4637
8060 9160 3622
4654 162 -3129
5572 1856 1081
1105 6954 -1089
6902 6347 -7079
9654 6508 -8234
6155 7397 -1229
7421 3474 -9250
6060 3278 -364
3321 4148 -6415
8828 2349 2139
3130 1807 2156
9718 6897 3803
9285 6581 -7962
9342 8915 -7726
2397 8046 4410
5831 4903 1214
1905 6189 -7874
801 3313 1804
290 4445 -218
6860 5573 -5291
7486 2154 2710
7133 1111 -4445
7086 4828 1658
908 1552 4155
488 6525 184
5496 2770 -5038
2034 492 1755
8471 4611 -3306
1636 2698 3350
4926 3589 -3467
2344 370 -7348
1642 6438 -1468
1409 502 -9306
4024 1539 -972
101 8916 4110
743 3671 -7162
3385 9671 521
2088 6145 -6848
2152 1946 455
3903 7860 -7039
9006 8551 -5918
6313 8313 -4843
743 2686 -2977
4169 2367 -8239
7439 1825 -9705
7905 2306 4950
5206 4636 -1290
2473 4472 -4458
6514 8706 -9825
8335 6360 -4884
1425 5986 -2812
7580 182 1898
2441 8392 2532
639 1945 -2358
8382 5792 -474
2216 6926 -971
2096 246 -6010
435 3813 -2681
4397 2697 -5407
5182 3273 -8717
4154 7982 -9446
9705 4318 1979
9946 1248 -3739
3033 3122 -7823
808 5045 -7595
7801 7829 -9215
1623 3131 -3297
4239 6357 -1855
6660 8849 3115
262 9666 -4609
3492 1507 -8343
5676 5617 -3245
2671 7422 -8026
2138 9916 -4866
4585 2721 -4162
4891 4646 -9111
2921 6564 2007
299 6221 1860
9496 2354 -8223
2334 6712 -5136
4631 8882 2641
6587 1967 4429
5165 5508 -4691
4547 1145 368
4940 7750 -2403
6497 2448 3772
5375 8998 -2898
2783 3362 12
9234 2130 -9802
3826 4817 -2087
9166 3099 692
7188 5402 3003
9264 5480 84
3708 7907 -7219
3044 9191 19
4668 1964 -4923
9507 4574 -3574
295 5976 465
5334 1888 -4790
9277 8022 3674
6374 7211 -1983
4420 615 -8250
4658 7086 -2235
3924 2516 -9381
1404 9175 132
3807 296 1476
6673 6682 -9885
9036 3320 3203
2482 6990 -118
3663 708 -5303
995 7794 -9668
2342 5653 -5274
4768 2909 -2380
4754 3942 370
5079 3475 -680
7744 31 -2687
3958 1011 -4472
499 108 -5843
9474 7181 -2960
8080 7804 -4543
7873 7937 -3203
790 5237 -5046
7236 387 2209
8392 4133 -7251
4741 3834 3496
7864 3332 4275
8329 1383 -5225
9041 7637 -8644
337 1347 -2453
2561 8347 -900
2467 8498 -2375
145 4728 -3190
9856 1459 -1592
995 1249 2907
9154 649 -5379
6599 2061 -3302
2932 4724 -1175
5034 6956 -9336
798 856 -4912
8363 9668 -8156
1547 7824 -8741
5227 3511 -9138
5225 987 -1417
6833 2065 -9947
3596 420 -6172
1655 8429 -8552
7167 495 -2966
2580 982 -4750
1208 2463 1542
1687 3451 -7135
8119 981 -5827
6941 2940 -1113
1899 5844 -6343
6223 8385 -4566
9137 8255 2602
5659 522 -6038
985 9075 -454
2540 6625 -4169
9607 2737 -2429
3801 2204 -2785
1331 7987 520
2344 1646 -1304
8830 5088 -1859
1869 6621 -3039
8178 1323 3995
9683 6734 -8562
9892 9782 2812
7957 3084 -810
5112 4980 -4412
9753 7528 -8785
4241 8635 663
9993 1434 -2936
2580 5944 -9232
9648 5574 -9577
8023 2589 -5112
734 2490 -4903
3196 6950 -298
2968 8340 -1533
1908 569 -7946
5631 2400 2024
914 9435 -5292
1963 1758 -9488
9293 2031 3177
6083 6802 -2657
5296 7513 -187
7036 4533 -872
5906 8209 4845
1308 2953 -4640
318 7363 -3455
6745 8314 3427
1022 7587 -7962
7619 5152 -1140
9305 8110 -2625
4827 4097 3506
6022 2252 21
527 5059 -4942
9563 4546 1135
467 2207 -10
5703 692 -9381
7661 209 4438
3624 1975 -1457
6108 6572 1715
8505 8772 -5455
2534 7691 -4703
5308 5880 -5975
4669 7714 -5941
9696 1032 -9696
6366 4866 -2238
6511 8258 363
214 8827 -7202
3703 4431 -5889
4816 348 -3772
2259 1797 -5988
3103 9334 -8490
7205 2361 -799
8389 5982 -1392
8066 6561 -263
6126 3985 287
6986 7864 -6865
3820 9219 4458
3538 4986 3230
127 4480 -8280
5776 5007 1449
8864 3523 -8779
8946 693 -127
779 9077 -4218
8156 549 955
8951 1484 3501
8172 9144 -2116
3188 613 -416
8635 4963 1450
9039 7117 -823
4227 2781 -2783
8644 8697 -5188
1911 9137 -1291
4065 7317 -2511
5972 1615 4204
7571 7001 2873
8306 5996 -4706
6688 3032 1569
886 1914 -2848
1584 1650 -863
6632 8275 3714
7912 9354 -3580
3691 623 2029
9140 8801 -3131
4974 8373 -773
4657 3409 3121
3871 8749 -8209
8196 4838 4455
2919 3812 -4068
3098 6806 -8667
101 9273 -782
4941 6018 -5828
3051 2324 1401
2480 4580 -879
5519 9814 -2998
7368 2232 -9890
2063 7388 -5969
2391 23 -8696
6629 8461 -7210
3685 8751 -3550
7698 7091 -9478
8125 6126 -6284
4985 9622 -544
1409 2589 -9920
5803 5043 -2230
7387 1914 -970
8427 7420 4585
4418 7965 -7454
5646 1978 -7839
7573 8636 -4362
5345 3437 -5980
1799 3418 2500
3830 7028 -8473
903 3994 2582
2604 455 4708
3306 5441 2578
9305 3009 3676
6407 7977 -3879
4135 6732 -10
9199 9634 -709
601 2565 -2661
8408 6804 -2243
153 2174 -9837
6100 1519 -9803
3967 3202 -3572
1298 7763 -4700
6591 8019 4737
5297 4235 -2424
432 351 -776
620 4532 -2431
6629 3361 -6076
7079 716 -6343
5274 9412 -7891
1029 2342 4100
9404 6562 2974
7379 7722 -7977
8020 5643 -8819
2532 5288 666
7106 7025 1749
2921 5389 4601
7763 880 3638
1933 5710 -6767
7839 5115 -6766
6650 9073 -2505
5073 2193 1399
4668 5980 -5190
2404 1551 -3928
3184 7717 -2938
1478 3311 170
7705 2264 -9514
7515 318 531
7631 4007 -1452
385 3483 -5913
6403 5067 -435
172 3947 3458
3204 5657 4678
3037 9337 96
5687 7424 -5851
211 714 3718
6039 671 418
4782 3199 -3927
5433 4788 -9822
7756 4517 3587
5610 6590 -6635
9043 6998 -9156
7511 5060 -9489
1418 8738 1572
2441 8446 4328
8228 1368 2516
7483 4545 -9128
1705 3565 495
8921 4505 3185
6402 8224 -4224
167 4398 -3523
8817 1268 -4081
2795 5481 -4572
5275 6956 -8624
8808 7696 -4331
4963 4918 -4013
9480 6141 -1659
8309 9006 1538
2484 1277 -1833
2171 5747 -5846
8499 6100 -8735
2335 6950 -528
4542 8893 4083
1294 8558 3265
652 5647 2717
3237 2121 -9951
6687 7420 -7066
347 3117 4746
793 7427 -205
299 9133 964
9980 8181 -3793
1804 5607 2387
5629 404 -2328
222 4282 -2399
180 3736 -878
3059 9924 421
9475 6171 158
6856 3098 -3284
8865 3156 -1965
4671 5041 -9750
4721 8449 607
5003 9449 1147
9764 6413 -5323
2998 2537 -2889
1415 3217 -2333
242 5845 -519
5562 8279 -4093
6682 8140 -4201
8399 3865 -747
2667 1992 4714
711 475 -6523
6444 7033 -2468
8803 2774 4092
1751 7305 2901
2320 1897 -7706
5965 5105 -9832
6583 7106 -4088
5593 1205 -6305
8646 9179 -147
5897 647 -7847
7109 6856 -1281
9974 2201 4800
6115 2841 -7561
9969 2543 3311
7307 3662 -9276
9884 1218 -3223
3977 3594 -9091
1331 9744 3605
7666 6833 -6251
4485 4817 -2609
5013 683 -4827
7395 8389 2826
5613 650 2328
7571 9641 4859
6656 8376 -2798
7137 1033 -9873
6055 4362 -8566
6403 6271 -3602
1001 3185 -2403
487 5481 -2774
7878 6095 653
9196 6633 1327
3342 7926 -5869
5178 1206 3684
9676 7484 4306
1903 6719 -5084
2562 2651 -6069
1718 3280 3577
1842 1141 -4117
1750 13 -4930
4405 4948 -1449
2660 3003 -2145
5996 2015 -8940
5670 4302 629
2434 5385 -4405
3110 3997 -6263
8842 3012 -9791
9439 3298 1270
8217 1363 -4662
4023 3101 -8912
4866 1037 1123
1256 1048 -4232
4907 6349 -4234
1644 6453 -2971
1177 2117 -9938
3925 3668 -2695
7564 6819 -345
4327 3937 350
7593 4124 -3332
483 7530 -7879
3584 4053 -5541
2944 6734 -1048
8185 1345 -7662
5624 1328 -3394
1936 453 -9217
7836 8587 -6540
9610 2663 -2227
9957 4943 -7436
1139 1396 4089
9336 5194 -4857
5174 7712 4625
8421 179 -5508
4504 7432 -3355
8253 9119 -8001
5969 500 -1155
3133 3510 981
2072 7657 -8647
2667 2479 -7179
1690 3403 -9715
5436 5656 -8332
5574 6815 -9382
8831 9362 4281
2088 4078 -3487
7802 521 546
7088 8245 -9515
4527 7682 935
6158 5481 -8113
9450 5261 1520
1277 2441 -9223
9722 1369 -4582
8793 3372 -3579
6697 8759 4822
1118 1817 -8796
7578 8790 3253
4830 1253 3329
9086 3917 -4832
4063 9558 2062
5539 4136 385
3215 5958 -5343
9018 8666 -43
836 596 -7056
2851 945 -6005
9668 4965 -8007
1463 2326 2748
3438 4376 -4552
4658 963 3040
980 1702 -2352
7099 2112 -6719
6582 1576 2753
9089 2966 -907
7515 4787 -3827
4611 1588 -2107
5598 5774 -3108
8140 4768 2805
387 8804 -4158
6906 1189 1751
3285 1909 4840
7306 3834 4303
9709 1783 -7362
5601 9364 -7313
5729 4298 -2352
553 7106 531
9350 1224 2348
3014 5477 4552
1972 2331 4046
8596 7891 1991
9013 137 -562
5711 7137 -7024
8872 6091 -1573
5919 973 -2772
3161 5707 2784
5598 3742 4857
1925 8219 3748
3574 371 -5705
5916 4755 -454
2556 2280 -6713
4136 8594 -5881
435 3208 2135
4724 8230 -9179
3119 4492 -5937
4747 7030 -361
727 2929 -7591
991 12 -1166
3014 8887 -8599
8066 1008 -4570
9486 8245 746
4452 8160 -2004
1705 8730 -2571
729 4108 -8739
237 8111 -3127
7174 6797 -9282
5995 8169 1192
2040 1126 -5980
757 1018 -6089
4098 3666 2592
3066 5495 2261
5057 3917 4383
4143 3331 -1220
3453 4255 -2539
1659 1898 -8531
3902 9587 -2714
3503 1627 -1051
6376 4709 -8878
8496 6397 2720
8661 3210 -5027
6626 530 -1448
2558 7898 -417
5107 2072 -565
7925 392 1859
4210 6796 -1352
5538 6402 2573
1434 1594 4914
4136 5011 -6753
7246 5647 -1060
3508 8806 -9862
2307 3039 4923
5169 678 -7494
4036 819 3673
4314 9824 -9489
8198 2266 3747
5117 8234 -8449
4490 3488 -2403
6968 925 -6081
536 1228 -8091
8116 2045 4606
926 8099 3617
4234 4089 -3374
2836 2346 -7134
422 8782 2224
4154 1640 -867
551 6646 -7956
8465 2298 -75
895 6637 -617
67 5729 640
4797 6677 2484
8593 5334 -6326
469 3631 -9189
135 1245 -7765
3145 458 1485
2013 5383 -2291
7 8312 133
5549 5313 4283
3022 3195 -183
1755 7930 -7467
4509 7200 4985
2870 2674 -1568
9690 4433 4335
8058 526 2158
3804 5806 2257
7872 2408 -8578
2438 5414 -9475
5027 1924 1567
2593 1551 -6279
7678 8317 -9523
8372 9045 4443
6807 941 4780
7746 879 1140
931 8395 -8723
2177 2989 -6116
7189 591 -9332
3586 5229 -5752
9126 8145 -2473
7122 1134 -3261
3202 7072 -8193
9020 5707 -8589
8605 4030 -5556
4328 4537 3372
2256 2872 -5554
3908 316 -3331
4862 6355 -1
682 371 -3537
2059 7972 -7926
7572 7542 4127
7463 1394 4005
1667 6924 3011
6602 4571 -2897
9727 8025 -8154
3746 446 4869
1516 195 -7970
9587 2314 4691
5119 7654 1984
2664 6001 -7205
9693 3672 854
9940 6187 -5384
444 1078 606
7530 2231 -9842
2377 2605 -2277
5093 5852 1625
9813 5156 -5193
3669 3038 3696
3788 4726 -6358
4311 6316 4157
6147 7566 -769
735 2647 4461
1998 76 -1328
8868 6381 -6661
1035 6980 -2799
3769 2354 -5008
1198 6181 1560
6500 4128 -8844
2378 1591 -3977
9100 6293 -1803
4377 7886 -8820
6836 8155 -2803
472 2955 -2047
5582 5526 1120
5122 689 -3673
62 6918 -4549
4807 3413 -8828
4156 5515 -3658
1481 5550 3125
9077 1256 -4921
9171 7244 -7537
63 1377 4892
4631 4118 -6886
5687 2670 -6715
7458 6859 -2851
4361 7666 2665
3421 1722 -4850
1019 4917 990
2115 1997 95
4455 6012 -315
634 5360 -2602
2754 8475 317
6784 6464 -1089
1678 8449 1128
4724 8030 -4890
9256 6001 -6083
5757 7858 -1016
8303 8161 1714
9467 236 2461
5106 491 -5551
7288 2806 -3126
9172 4081 265
955 7878 3306
6240 9709 4119
7833 3392 -3762
1778 2486 -9121
1720 2600 -3339
2297 4223 -7858
6897 1556 -8348
88 1066 -5703
8849 4431 -846
8451 2682 4080
3996 970 -7241
1708 7398 -9718
1599 7166 3408
5770 857 -3197
6641 285 -6534
8498 5702 -3793
8852 5878 -5447
5749 6328 -8642
4062 5574 -7028
4214 1576 -1736
3567 9948 -9433
3718 1048 -5052
1294 245 1093
302 8524 -6882
4932 5654 -4937
3992 1688 -2747
8949 4936 -8674
251 4052 -6582
5126 4526 -6768
7937 5773 -592
8031 6306 4467
4598 2789 1847
1439 9437 4781
447 8058 -8755
4678 5781 983
4757 7540 -2199
9732 9840 4948
3645 2600 -2943
5355 4999 1945
6021 1578 -3579
307 8535 3146
9308 9455 -182
826 9120 986
4702 1536 2076
5109 640 -899
5516 1770 -7896
232 1114 4940
8964 3491 3207
2654 1168 2952
1618 7559 -1156
1718 2816 4572
2355 496 2164
8330 4441 -3847
7329 4036 4811
7389 5551 1300
4336 392 -5773
7184 6996 3182
1443 9619 -3085
416 3735 -7027
1676 1789 290
2720 6889 -3274
8399 9046 -5238
6191 4809 2574
6993 1955 -7581
3286 3618 -4435
4162 3795 -7912
4672 234 -7237
6948 1231 -3640
854 3211 -8584
743 8304 3436
3462 1247 -1227
3635 1339 -2740
3759 3028 -6808
7281 3879 -5701
7644 6415 -3388
1479 2991 -1309
6763 8412 -1331
9838 5763 -41
8536 4404 3000
1937 2921 2693
3355 1303 -1051
1203 9585 -6972
4522 8121 3061
2829 2550 -8153
3548 8553 -1470
4164 4864 -8448
7212 2732 -6608
1699 6726 -1969
7990 4153 -2100
7594 8048 -9482
8481 8301 -8403
9667 2827 1791
5833 2046 -1898
1628 1238 -3164
7191 3949 -3596
4294 7450 428
5376 709 -3984
3913 8902 2858
935 1760 -1125
258 856 -1513
4111 8792 -5608
3530 1847 -912
7138 9755 -1943
9204 1981 2086
7495 7079 3872
8850 3346 -9153
8643 629 -3126
6004 4660 2268
3199 1555 -8945
5279 7939 -2495
9169 5225 3350
2246 9720 -1504
74 3165 -8827
5416 6678 475
5147 7826 1225
805 1561 -2186
4613 9227 -1178
2350 4298 -1829
6988 7358 -7157
8824 8468 -1790
3078 3251 2952
1085 6529 -3188
2118 700 -9971
6175 334 1851
2320 4558 1826
5578 1422 -1531
2232 6909 2583
357 2266 3658
1212 294 -2273
724 6469 -7185
4122 9365 -1486
7309 2845 2427
3375 5927 -5731
8676 3021 -1026
6462 778 4794
5414 8352 1215
3785 7057 1082
7182 5137 4241
2702 244 -8888
8200 5886 2628
3201 1348 -5613
144 9082 -1974
8978 7003 607
8374 3217 -655
2875 4082 -2003
8992 5222 4365
4041 6524 -2267
7547 1480 1352
2132 432 -3559
864 9636 -813
9468 6276 3985
6111 8740 -3281
6514 9460 -3792
2683 757 -9656
3200 4114 -2948
7010 1046 -2256
454 9992 -1602
4902 492 1782
1138 3753 -9628
6413 1859 3832
331 5877 -9368
50 5902 -8155
8714 9595 -5308
4421 9711 3611
9446 712 -6778
166 1299 -1392
1754 1358 4303
1529 581 666
9877 8881 -701
3478 9298 -8814
3854 7595 1645
8321 3548 4518
3826 6846 3607
5665 6552 -8195
6060 761 -1265
5775 9027 3059
639 8260 1055
4060 5329 -5390
2867 3350 -2741
4319 549 3263
6698 3046 681
3866 2445 -9595
4461 5534 -3846
9832 6837 -8577
8024 7499 908
3909 4556 -5065
462 7809 917
1609 7220 -6043
570 6188 -848
5635 6578 -3181
4356 1537 -8710
6143 5813 -8986
2380 4882 -9213
1811 6355 -5386
9271 977 1409
1980 9663 -6714
2099 1212 2068
6319 2679 -1419
1384 9638 -3883
686 4474 -2658
6124 9399 -483
1930 6215 1568
4291 6457 -1147
5903 7584 4028
5682 9715 4373
5249 2445 -2024
5262 9875 -9483
5585 8877 -1262
6886 6836 -4730
1916 6072 -2728
7226 2832 -2900
5440 4608 -1313
5510 8238 -5641
6763 4389 -3980
4047 8268 -3375
9538 8551 -7536
8408 360 3586
4682 1958 2227
5329 4760 -2436
1159 8550 1777
3037 714 -5257
2655 543 3482
6687 3573 176
8010 8656 3272
4001 6046 740
7561 1059 -8221
1248 4919 -1192
9231 1724 -1393
343 7361 -2597
8672 1915 4061
2374 915 -5764
6341 1 -5864
2446 6915 -4005
9241 8607 4662
7468 7968 -3472
9620 9305 227
7232 8082 2951
8289 7258 -3164
9322 2905 -3555
3293 529 -5616
4880 2483 -3022
9359 2441 -8816
6509 298 -1754
4958 9431 4904
2617 9177 -9870
7780 1388 -7808
7633 8910 1148
7197 4698 -8342
9635 9755 -223
4715 1012 -4928
5001 2087 831
186 8653 -304
6191 7602 -434
6315 2275 -3970
2866 549 -550
9455 1588 -2570
1079 6647 1375
1394 6094 1149
6374 9277 -8815
5537 5413 4502
2641 4361 2111
4345 4829 -1130
1924 9187 -1316
3278 8920 -2467
5579 2629 -8646
4116 5385 3393
9418 8271 -1678
4398 5095 -9953
957 7787 -33
3121 2573 2974
2541 9228 -3464
7507 4014 -997
2572 6688 4386
3237 8886 1508
3853 9956 -277
9643 9515 -6554
7363 3526 4801
3140 5858 -8923
1700 4789 1507
3594 559 3851
5721 3956 -7436
2984 7684 2082
101 3214 -5106
5555 5162 -1966
719 2980 -7095
2550 718 -8962
8654 2434 4391
4702 8642 4235
6513 9023 4218
9886 8436 3110
7992 1891 -6549
640 9452 -7017
3586 3459 -3379
1337 2367 -3004
1604 4087 -5257
8584 5089 753
1826 7453 2030
5899 71 -4323
8141 9783 -6363
5805 7498 3161
5017 9007 4666
6304 5608 1189
6458 2874 602
4099 4196 3901
5882 4426 -8983
5776 2558 4954
522 2126 694
9365 3181 -6858
2803 6036 -45
7756 7160 3780
7623 1215 -108
2121 7988 2682
2761 67 -1473
8112 8792 -4638
1350 6477 -5362
833 732 1680
3070 2688 2000
9441 3872 -2501
7299 7770 -8908
2534 8473 4337
2525 5973 -6816
4830 3846 -7433
1911 6921 4673
1389 2320 -3423
5002 7167 931
17 6496 -6044
691 5200 -4817
9891 6619 1123
724 1627 -1701
1293 2824 1480
7684 8902 -7760
2642 2499 -3805
5699 3788 -1480
4575 8314 -570
3583 8101 -8511
4908 7075 1126
2764 1379 4966
6478 5024 3602
2275 7736 -1707
3676 7643 -2743
8682 6517 4547
348 5660 -7917
5004 1262 -6672
9706 6682 -5549
3524 5449 -8692
3444 5838 -9233
7275 53 1986
6165 8611 527
716 8919 -7843
220 8761 -1639
7856 2943 -1891
9576 8697 -8163
8364 1801 -1580
1346 1202 -2440
2627 207 -9666
6535 8322 -1548
6200 1869 -1639
1057 3376 -8803
5844 813 1715
6417 9894 -2584
9616 7952 815
2122 3389 2491
1120 5453 -6863
445 9728 -3257
4556 852 -7673
5133 5506 -5338
2060 1404 -6878
8302 7820 1134
2768 1370 3518
5631 2878 -8894
985 9139 -2561
4017 535 -8697
1671 600 -1323
9603 2304 -8879
4960 6320 -3841
7836 2706 3190
7418 3700 -7239
6420 712 2726
6357 1444 -1314
4463 2767 -3010
7384 6823 474
4230 9609 -3032
8070 5055 -2346
4483 2209 -5631
1741 491 2752
7850 3162 333
9643 7430 -7799
4335 1728 1865
8797 2157 -9099
632 8383 1946
8965 5821 -7322
4432 4370 874
8199 9579 -7685
7524 1300 2017
1040 7629 898
4013 2515 3095
2676 4133 3025
8475 6738 -3149
9475 6206 -5972
2411 3357 -6258
1174 1759 4719
8853 4792 -1026
2828 77 -8031
3060 6800 3571
4764 5886 3965
5714 4499 3484
9878 407 -3321
6256 3339 -1816
7850 614 -6113
1823 8645 -6825
3732 3292 -994
9454 688 1864
6499 6626 4694
10000 7873 2671
7221 5724 -6091
3865 4291 -5353
2001 3979 3356
6933 8668 1559
5520 3997 -8824
3765 3723 -3582
1496 671 2115
9239 7454 -6879
2343 6898 -6098
9184 5712 -186
8568 4123 -1870
5289 1598 -5491
709 2437 4411
35 7083 2293
8698 3873 -1176
2265 9897 -6916
9329 5757 -1338
7505 3176 4995
4032 1763 -2714
8894 8540 -9622
9019 1032 -6657
3205 150 1247
3798 4533 -7052
6473 6565 747
6636 6194 300
3925 4725 2297
373 94 -730
2166 3845 -1504
7047 9276 1558
3699 5334 3415
1884 2999 -7358
8025 352 -5898
3532 2133 -2088
6535 5215 -2544
8791 9450 -3748
3507 8138 -1555
369 7732 -3822
3000 260 -1012
2138 611 -5400
8717 8395 -3624
7401 8571 857
5026 2414 -3251
1589 578 -2451
473 9564 4541
4495 5988 4884
6031 6311 1206
4095 2391 -9520
7878 5720 4282
5737 6936 -5656
3760 1980 949
4923 1556 -4701
9178 9883 -5594
1239 4659 3204
2339 6377 -4807
5976 4878 1862
7927 4742 -3790
8178 3841 -3449
3724 4896 43
4571 2876 -4528
6280 7928 309
1343 4451 3036
2109 9762 -5508
5733 4406 914
7427 8341 478
8844 7243 638
3968 1059 -9145
4352 4838 1516
3862 2387 -9684
4431 5178 -9264
6105 5290 -9416
8899 1994 -6245
2891 9592 -8975
8956 2921 1902
1734 766 -7649
4171 655 -3327
326 3661 -7283
29 3068 3424
5616 7113 -6894
9234 7127 -5838
7859 5101 -8537
5369 1328 -9985
5466 5833 4368
3722 5940 4115
2026 1414 -7127
8783 2958 -186
4158 281 -5797
4560 7610 -8214
1357 4870 4411
9514 2501 -9850
9701 2300 3485
1323 8864 2154
8822 8318 -5418
9436 5683 4228
845 3602 -7702
1131 1599 3202
5147 274 2072
1492 2668 -824
5426 4496 -9138
6716 8897 3593
5628 1399 -5259
5338 8817 -8542
2391 8684 4606
6866 5042 -8320
5473 3139 -2440
8496 6538 -4141
5644 3294 -5612
5709 4818 493
9309 6689 4987
4928 7484 -7944
2919 5072 2094
5076 4465 -4481
5232 5433 -9447
6674 2611 -5091
1548 3935 869
5179 4449 -8226
4014 8667 -5688
2980 889 -4868
2104 2567 -9539
6511 1095 1818
3994 6517 -3228
2866 6380 1134
7247 1593 -4941
8278 5786 -5469
5280 7560 -9910
8621 4748 -606
2659 1400 4657
1857 1490 -4978
3492 9990 -836
2805 1529 -3631
2126 5543 -79
1115 1225 -6331
8661 8726 1543
7922 6953 -4179
8579 6700 -4066
2824 29 4392
9822 8894 -9942
3908 3935 -7346
7795 960 -6715
6233 9100 -3138
2209 6904 -9965
5368 7925 4496
7908 941 4289
6597 9189 -5136
9132 1501 -2944
3 8643 -8316
9721 2126 -437
3967 8605 -8833
7781 8092 -835
8998 5364 477
4207 3185 -3596
5364 3847 -2532
6879 6131 1672
6442 9960 -1881
3115 3992 -8630
9883 6058 2616
8709 3540 -917
1939 5052 1959
8558 4435 -7525
6725 175 -2576
2092 3906 -6444
4511 7747 -1994
5011 1463 -9679
7708 7808 -4011
2242 8433 -1246
9654 992 -6417
3629 8073 -4634
5541 8026 -9181
8675 9560 3312
7289 5385 3327
4059 8019 4027
80 8363 -9562
2736 6402 -7224
6388 7429 3221
8038 9806 -6313
8884 1076 -5857
407 936 1763
541 8782 -7629
6127 2710 473
9685 6551 -4713
1104 2280 -3643
1140 9744 -9075
5203 1817 -6573
2448 2617 3857
8220 2049 -8329
1411 1287 -4930
4584 2999 4218
1979 2801 3152
5622 6036 -7765
5886 8452 334
3087 9123 -3025
6615 3223 922
9027 3812 -4540
9761 1656 -6787
5330 7583 2107
6575 1925 -2902
8723 4022 -5027
7814 3511 -5952
1780 3604 1507
8728 1625 -3475
8431 1025 2930
6494 6614 80
1590 7799 -1449
4113 2240 325
5755 1359 -6017
2293 7421 -8182
4462 8468 -7945
6978 6988 3739
1907 3290 -3015
3776 502 4554
1311 2615 2519
1022 7663 -2738
4991 7871 -9743
8239 4651 -1790
