5000 21840
1032 1475 -126
1545 4926 -411
234 2832 632
2278 3340 736
674 2277 109
4277 2926 -122
3528 2685 313
3843 1442 561
667 3002 34
4786 1126 -539
462 1544 139
2564 4981 227
2922 3073 961
1925 3871 644
2602 33 707
4627 64 329
871 3122 768
4355 450 266
2944 3602 -752
3696 2446 -998
3301 4679 33
1786 2638 410
712 1909 3
1673 3870 513
4673 2719 615
2413 3745 -868
1981 921 145
1236 2080 84
4002 2702 -740
2486 165 907
2818 3461 -967
1785 4518 345
1889 4486 -219
2148 693 -807
1228 4971 -931
1570 2019 304
4256 2994 -637
3469 180 -982
2836 3982 265
547 1118 -465
2181 2044 -493
3602 4892 319
12 2620 -982
3348 2336 -213
4597 1206 -179
3727 3916 -805
1263 1267 29
4820 1841 905
3051 4374 927
1257 2377 -977
1315 3087 -522
3149 662 -47
776 1575 802
704 3350 322
4207 3419 -158
2709 1310 -798
3826 3447 583
4020 3331 387
4175 587 971
2080 3767 -487
943 4659 830
3066 377 -465
1725 2456 -745
2320 3125 160
312 212 -330
2942 4171 220
2535 338 237
271 1340 743
4417 140 98
536 2110 539
3262 855 596
953 3120 -198
3701 1881 -711
2105 2281 534
4578 3835 -538
4821 628 59
4779 4497 -638
3340 837 -800
4376 4374 851
954 847 856
1165 740 -998
2823 2382 -577
2222 1513 -5
1732 1495 -871
3382 3093 -950
4257 3512 381
2907 2200 728
317 386 607
4225 2360 960
171 539 575
2305 4176 -283
974 3592 -593
4174 869 775
1297 3279 955
821 290 132
950 3034 698
3878 2563 875
1360 128 -364
827 862 680
1638 661 343
1420 61 -652
2431 4474 -256
1076 3200 437
981 2767 -388
2699 2424 -692
3304 965 -536
4817 1719 -286
2192 2000 -175
4252 1882 877
1429 4618 853
2558 1408 -334
2630 3179 556
3103 1828 -749
4909 2075 -104
698 3246 740
4212 1842 -582
2126 2017 -74
1422 1654 -22
323 1661 -365
1124 2124 -342
3119 2004 92
2026 4771 902
3773 1170 -769
1318 4025 -729
1816 3685 -733
1940 841 822
4817 3924 998
3409 3124 -880
3011 4364 182
402 364 52
3191 2942 -705
3207 920 38
1705 2660 481
4474 3249 -964
3582 610 109
3982 484 -143
1969 1305 482
2342 1288 522
192 4550 -459
924 3887 515
3935 3330 -158
4698 2393 616
3801 930 793
1240 1035 844
4783 4183 306
2490 1639 -722
1607 176 -23
3733 1197 591
2009 387 511
239 2479 441
720 3707 -384
3224 2243 481
3868 4186 591
1193 833 -516
4336 4712 422
1095 1460 -778
3253 4228 -299
3547 4742 612
3898 839 -895
3257 1931 -573
2694 3960 280
2963 2831 -910
420 2625 -460
2746 1764 -522
1626 2817 193
4913 2988 394
4494 4179 -512
3341 661 374
3900 1044 -353
4941 346 -366
1849 4322 -87
4506 4878 279
3077 335 69
1322 11 -692
3305 1061 -745
4792 193 34
2669 4828 -348
4384 4946 391
620 3694 768
3289 2489 -903
4671 3667 390
1411 3107 -487
418 4240 125
3770 479 985
1151 4363 -448
855 2535 -612
2453 785 56
4809 1056 -286
4196 4281 572
3341 3925 -180
424 3081 737
871 447 -150
3080 3678 472
188 1130 -240
4042 753 -445
3358 4601 92
1021 1364 -89
4859 1218 -358
1570 3157 -57
450 771 866
4863 649 724
2562 1979 -491
3153 3258 865
3665 2734 -637
2006 4627 369
3646 1393 85
4757 3040 -277
4589 2315 -94
2602 3298 -540
1172 1268 -91
1234 4352 -756
4862 583 271
3023 2177 803
2819 4563 -797
416 4326 -144
3281 3800 122
2625 3693 296
2276 20 -641
1154 727 -521
4854 3037 -815
4830 3563 850
1379 2528 376
1138 4396 464
1867 2185 183
4784 2853 -68
1676 1804 331
4544 4957 425
4908 3855 -282
1890 3326 434
1432 2682 -836
2874 463 576
3724 4223 -790
3600 3665 973
3088 1324 950
3987 4894 415
963 192 115
2145 893 -855
1790 3673 -590
765 291 892
1879 4659 180
3318 4715 -365
4457 3029 -771
1216 1206 371
3132 1286 -757
4906 2902 -246
3999 245 630
2635 2516 -547
2886 2422 -622
2305 3489 288
3697 4648 700
2728 4522 538
2156 3419 -306
1699 4396 -539
4548 1015 -711
3401 2983 -213
1973 2927 40
1855 823 210
2013 4308 -317
1583 1630 26
3 2783 388
274 3829 -585
466 1382 -398
4887 1161 816
2052 480 36
3784 4298 -978
3213 683 914
4461 2422 -733
2237 4386 20
591 549 19
2225 685 -363
835 1101 60
2303 152 -505
2104 2694 669
1196 4470 -394
4151 2352 679
3333 2494 -136
359 3688 368
3422 187 46
1250 1074 179
1809 4977 -795
4456 3560 -635
2310 1395 -485
254 4192 755
3427 3482 -530
2674 2147 -709
2425 928 -845
1517 4098 666
2812 731 -600
653 3124 -201
3740 3780 -48
1326 3802 -793
4540 1015 -559
2157 4115 465
4175 1765 -568
3289 1971 -283
2802 3797 -872
4238 3646 767
1889 1850 656
1439 2947 415
3970 2190 -905
1951 347 716
1856 4924 432
3213 3033 414
3421 2034 976
18 187 -588
3840 2037 255
3655 1502 -23
3534 559 -540
3455 2825 414
1152 4051 692
3463 4592 -135
897 2169 -790
2982 3072 -337
795 4613 -850
3165 274 566
4453 562 505
668 4425 217
930 2852 379
3845 1805 -938
3064 1555 523
4641 1714 -661
2476 3235 377
3486 3178 458
4159 849 -112
3930 1567 841
4335 3408 -153
2895 3045 49
1277 1520 10
2371 4532 959
494 560 52
26 1299 106
4256 4163 -317
2450 4727 -373
2067 558 439
3339 3364 220
2745 2649 -310
2193 3275 902
2843 3524 -711
1208 3585 -337
682 1905 964
986 4528 -820
655 863 -700
2119 3982 702
3823 119 99
250 2075 -732
3007 2255 -973
1956 4737 394
1584 4219 451
16 1052 -892
414 2988 46
4602 3528 711
3371 2977 -242
1036 2594 683
1707 3162 650
4543 4303 -481
2019 4851 543
1066 2952 -942
3131 4029 -485
2562 4711 100
3253 2344 238
815 371 571
2554 2933 738
1910 1528 -494
3344 4009 -170
4944 4082 639
33 1811 839
1982 3567 37
4922 4374 568
4887 2476 -59
2270 3929 344
4489 1256 134
4295 1092 610
2471 2637 -369
1921 4238 -802
1141 4620 164
139 3673 535
2365 2296 -577
42 751 961
1924 2515 534
372 1686 48
1887 3733 980
2494 638 -279
1444 4444 982
3907 3404 937
3238 3797 -815
2969 2839 -926
2952 3007 -614
3433 3439 -474
2701 336 -258
4507 4237 62
2354 2834 446
3020 2790 -797
1737 1837 -819
1685 4049 -170
1379 2536 264
2377 4352 -150
2144 2450 -995
538 1315 946
2398 3339 144
3761 2119 58
3428 664 -179
1840 3182 386
2978 1914 -652
3790 736 -539
2431 224 117
1454 1232 -913
3079 3107 571
2356 2801 963
351 1967 -836
454 4175 -881
109 3018 601
3890 3562 281
3025 1093 198
906 1204 326
4906 1559 -925
3280 4908 -517
4838 4697 594
3288 4459 -807
2434 2404 941
2761 252 129
242 734 -343
4543 4537 826
270 1972 -184
3680 528 121
2066 2138 -568
848 2972 -197
4544 4637 -242
3868 1128 -776
4811 849 -346
464 4502 907
2995 4598 -489
829 1494 -378
2968 3365 -730
3003 2066 935
2172 1041 -599
894 1806 970
1810 4169 245
3576 3045 580
2717 346 -675
4475 22 -244
3063 616 714
4081 533 -762
3687 2133 771
4130 1902 -408
1629 35 454
3273 3605 909
4293 3171 367
3875 2377 -316
2933 3664 -630
3117 2623 969
2117 3973 567
3514 610 -544
3370 4795 -21
1926 136 302
4887 3919 338
665 1735 366
1105 1856 -490
755 4503 -239
421 1478 -137
912 3073 -414
2209 438 712
4185 3429 28
2668 994 782
655 3538 852
2314 1333 -371
3212 3117 -408
3711 2796 -93
4200 1716 -718
3423 240 902
3581 1101 -508
1048 1072 -493
1831 4160 -724
1142 2068 871
3555 459 -357
905 1908 17
4851 4220 537
92 3142 384
2436 2801 -585
2052 1119 325
3516 59 785
4363 2305 872
2907 281 -154
296 506 575
2485 1009 -619
3173 445 970
3800 3425 248
261 1330 -586
625 4356 -149
4751 1464 43
949 1560 -176
3740 715 95
4079 644 -391
361 4841 -386
3125 4214 988
697 1022 502
3855 2538 54
2859 3079 439
4366 135 -839
2363 1531 -111
4756 2804 997
4263 3550 180
3165 1872 959
2456 111 4
2265 415 214
4043 2945 670
494 328 -713
3595 2087 -243
4806 1507 709
1885 920 661
986 1872 -3
4192 2475 133
747 243 395
2735 1292 -41
4624 1411 -270
4108 4835 535
1673 4402 -429
378 694 -759
2527 1022 -423
4039 1197 123
1349 4166 -579
1284 4339 -325
4095 4577 -91
139 4116 -356
1910 439 964
1092 1618 -349
4334 4171 8
2148 4762 -580
1452 1112 -584
2882 1971 -557
1070 1849 -861
4735 4750 10
1089 2245 211
3714 457 491
4465 4783 -525
2813 1430 951
4681 2291 -145
279 2905 -794
4231 477 -695
879 2558 -365
115 1763 -858
2473 1016 355
4420 3531 234
3776 4975 -452
2911 4327 92
1897 2913 58
1085 1076 160
1056 3657 685
2887 3275 -520
850 1396 -154
241 2126 -228
3246 4896 -869
2896 1212 -503
1592 4335 -562
2529 704 -630
4858 3705 -715
1528 132 -357
753 4521 -644
913 2419 26
4586 1118 107
2943 787 -705
1952 3297 722
1847 1897 -204
380 910 61
2976 4647 -802
4439 443 -257
4601 617 753
3894 2165 637
3390 4029 308
3162 2666 517
3897 1088 -237
2018 1714 -963
4313 789 -907
2488 4583 -370
4666 2672 -139
4518 123 25
961 3329 760
2491 1704 -809
3361 3980 -630
1861 914 157
2847 4997 409
3756 2233 -706
3790 2922 -29
3273 2131 616
1632 3112 367
306 1038 -86
722 3271 -445
3411 3691 855
4067 2826 114
3385 846 128
3777 3302 460
4774 434 588
2976 1204 723
165 73 -324
3815 3785 580
4625 1497 -626
3288 1906 -713
3366 4299 -891
1948 837 614
2891 3908 -416
1609 3819 696
1923 3366 54
3562 3994 -93
727 185 168
1201 3887 -439
57 3139 -146
4243 656 647
4744 855 -984
3416 3480 -451
2243 3953 449
3285 411 -132
2867 4263 -713
2312 777 -522
241 1300 -55
4231 2168 -385
4673 2270 -61
4534 609 -604
1090 1863 -867
2307 2277 846
3035 1544 377
2104 3809 551
732 2401 133
4844 2068 -468
4502 2206 -737
2998 1577 -305
312 3692 -343
4239 4576 -400
4615 3361 -691
1290 2214 195
4401 2416 850
2507 2821 480
3654 2204 610
2218 2119 937
4691 468 187
195 1332 -671
2012 621 158
3067 3891 748
2158 2293 -210
2968 1444 -723
1870 2411 160
3941 852 -793
289 4213 -138
4977 3506 559
3417 281 -954
3955 3238 -110
4361 4669 -199
1828 537 603
1142 4298 364
465 4048 -638
2305 1426 -483
4772 3914 560
3309 4994 568
2454 2681 -116
2761 1443 429
4675 2813 -668
995 3171 -953
4761 3075 -951
4890 4256 -716
2574 3021 734
2206 2612 -348
2254 1740 418
2990 1156 -43
1238 56 288
1133 4659 -127
1728 3168 917
4674 884 766
2931 1868 926
1954 541 44
766 4279 -558
2412 3134 826
3401 3643 -899
3193 2232 -812
1183 2429 -306
4702 682 321
4172 3775 622
1976 991 -966
2367 444 -25
1283 4692 -147
1429 862 83
2727 2141 931
1834 3459 824
1548 2350 177
775 3576 -106
2998 1394 -872
1265 3467 -101
197 985 -75
4444 2247 174
3795 3459 -931
2259 1295 236
1541 490 573
2237 2428 -99
4339 866 836
2549 1071 590
3364 1902 -673
392 4971 -46
3276 3646 341
4015 4118 820
963 1892 -98
3672 4344 370
2010 381 912
3325 1829 23
1261 3877 -86
833 1709 47
4120 667 -927
930 1786 -231
4279 3196 808
736 1713 -327
2814 2595 891
2752 4497 646
2937 1054 -859
1989 4689 -354
4865 2803 939
460 1526 925
3940 1610 -710
4618 3266 -114
3783 3740 506
4500 3616 12
2403 3561 -126
4418 1396 996
4730 872 216
1010 1736 670
52 4567 -348
3605 4184 421
34 1346 955
3968 1575 329
238 3856 823
4232 563 -521
2413 3313 132
1802 4859 -705
1523 1195 142
687 4344 -71
977 2428 73
905 137 828
404 3898 -208
701 2089 -598
477 38 310
1557 548 916
1585 1559 74
1672 1711 856
2653 2747 181
760 1764 286
1216 1584 620
3087 2941 157
1317 937 -622
2671 3432 587
1795 940 659
2173 1744 792
1083 4680 -294
3017 2652 118
2661 2964 834
4629 1441 341
2006 3418 508
655 683 -485
3402 1802 299
1653 2616 -294
4451 3011 32
3852 3165 -783
708 3596 224
4021 1674 -507
572 2785 516
1101 4593 -971
2 2953 -584
247 949 -767
1529 4116 -694
3720 892 653
2768 3890 972
1030 1166 310
2553 2599 50
3862 3528 381
435 1034 -855
4457 753 -411
1919 2220 407
3482 3286 294
4740 3470 -98
3006 1312 -854
1935 2676 -230
4513 4635 111
3738 3518 -57
481 2554 634
727 1244 -854
3425 1534 -707
1290 4065 353
3868 4750 -238
3913 3425 -795
1876 1216 827
3024 4492 352
1070 5 755
2645 1804 79
2748 3914 876
2861 1315 -670
1439 4882 -147
2681 1406 -883
3782 1434 -519
3817 182 -351
679 2405 23
2834 2893 786
2049 333 762
1519 1405 -237
3700 59 662
2050 284 -998
54 1078 396
2557 3396 -758
3802 1455 -327
3322 439 -789
1183 4085 -506
1907 2575 -585
4634 796 804
4046 1587 -568
753 1713 -213
4129 2286 529
918 4896 11
878 42 -445
3339 1918 489
4883 1690 988
3544 2883 -349
521 3437 254
383 2399 -996
3910 2550 339
4160 989 471
1497 1967 -102
3726 1749 783
3570 1646 394
3301 2123 -38
4211 1440 -677
2086 4500 41
3535 2034 -651
2488 2625 -71
1174 3047 208
2005 5 -75
122 4732 799
942 4968 348
4889 2839 225
3412 3102 669
823 2765 -930
4196 3202 -146
3303 3922 -641
1270 4339 161
3277 235 -731
347 2497 -538
483 4640 -37
3712 1504 -384
4175 2246 225
1219 1907 990
294 3097 -712
1433 2157 19
2519 3086 952
849 4744 889
2662 1766 -823
3585 1848 769
2131 3862 153
4619 2633 -796
3038 892 -970
4315 2237 705
3410 2164 -960
2960 2515 100
211 2232 782
3924 3273 -679
4381 4246 -781
4826 1402 -361
83 3763 287
971 4026 604
3664 3117 188
2013 3486 667
1109 4230 -609
4937 192 -544
1344 4253 216
423 368 365
1157 247 29
3728 2079 1000
3772 1275 105
3264 725 -537
2654 4650 468
2606 4034 -80
2605 3653 590
2345 385 -499
3872 3657 -570
2448 1377 572
2207 901 -765
2710 1461 35
465 1252 395
1681 3675 931
3144 286 -876
1814 122 410
2622 4481 29
970 4580 -26
326 2141 -387
1007 379 -628
2825 3108 -869
4913 2856 617
1891 88 1000
1116 4998 919
1281 791 -1
4900 1461 -838
1098 610 -620
4552 3579 625
151 1867 -953
4020 4861 236
3112 284 158
1418 2123 -507
965 621 -267
293 585 -680
3613 3749 336
2121 1193 -597
3991 3922 304
3394 1062 314
1715 2891 -223
2327 84 326
443 3730 -838
3131 3659 687
2571 4775 168
248 11 -892
378 696 -115
1152 4769 -340
3428 1181 17
849 3239 -334
2718 183 -416
532 4329 -133
430 2873 386
4315 236 -520
3908 1126 -510
908 4745 874
776 754 -749
2759 4951 761
2993 2277 -369
4760 415 114
3799 4050 -806
2136 1321 -587
2991 2133 588
2327 1795 249
1920 4715 -925
2614 3010 -906
1190 1204 -672
2116 2505 -427
59 2307 666
2591 2694 -886
3901 3518 -81
2117 2180 575
3104 4256 124
902 4723 604
4063 4476 275
1522 605 -546
86 864 -564
120 32 -905
4973 4969 452
616 4875 699
21 3352 528
1561 3231 -983
2057 2556 599
1193 1904 -678
3691 3124 324
725 3093 74
2807 3916 -312
1461 3131 -384
2522 76 399
1347 4548 718
2822 4927 813
2873 2789 826
3813 4398 -845
2892 3725 -16
4527 4972 -669
1824 2328 -576
4731 1741 445
1137 620 640
766 2591 -199
4220 3939 347
4922 1171 629
3984 1559 773
3862 2893 894
3660 2781 -459
1942 3102 838
758 671 779
1071 3859 -808
2069 2605 -184
3745 2902 -661
1180 2646 106
3745 2874 -138
2772 376 342
3650 4957 -770
1469 4735 192
4968 2286 708
3256 3290 -33
2857 2357 -651
1331 137 -158
4015 2234 -688
234 659 -895
70 2501 -654
4574 4228 -326
935 4132 22
4533 1211 683
4831 4372 -676
3423 1361 -551
1711 1087 521
888 4781 819
4832 900 170
4670 1749 746
4602 4180 -448
4617 2223 -366
1954 2815 751
161 1894 517
1166 4831 519
3121 1360 -810
854 181 -419
3463 4956 -211
1585 3312 996
2812 4937 958
777 2476 -658
4646 1425 772
4212 4734 330
1823 2420 797
4064 838 448
1610 1105 510
4602 4893 766
314 535 -874
626 4494 964
2095 4666 -816
3967 2897 556
3142 1986 -33
3531 1498 -539
1235 4501 -929
4170 448 575
1406 2572 -734
2997 2010 -388
1975 4058 401
2997 3492 225
4471 569 -946
2350 3503 -140
253 2415 -725
3770 1454 956
2177 302 -224
4118 372 307
4360 162 -350
621 3364 259
2413 403 675
1543 832 -742
416 4762 -687
574 4043 86
1926 4111 -502
925 146 -238
2821 193 -853
3974 2892 -243
1426 543 -391
1254 1787 583
4913 4780 -851
2182 3771 -179
48 2736 623
1713 2327 -802
2609 944 -763
3765 3379 688
674 3240 -693
904 4987 853
3946 3639 397
3088 4202 -553
1210 3344 -230
2583 16 395
957 2553 -646
770 1099 790
1854 500 -906
4668 2230 131
1085 2651 244
2043 1807 -69
1557 1544 109
4279 353 45
229 3474 773
1746 3282 -776
2913 3668 -119
1985 3687 -755
1756 656 -631
4678 1516 127
3540 3385 659
3142 3328 -790
1346 238 -88
1294 3796 273
2629 2714 738
2093 348 779
4946 4656 -228
1653 3494 -266
1370 3395 -698
3028 1736 856
440 3340 337
986 3454 -239
4829 1621 322
2102 1545 725
2666 2146 -122
153 2291 -476
2993 639 895
2510 190 -625
4489 2100 241
61 3196 -362
4996 838 -48
3211 3217 -772
3318 4911 759
4592 869 -400
2020 4349 -68
1316 3870 -971
1647 1824 887
3662 4995 249
4852 2853 45
4363 363 -360
3857 3608 713
1720 3747 932
838 2934 126
2276 4446 -180
4117 2624 651
3116 567 -940
3151 2580 -179
52 2898 -586
3301 4053 -907
663 312 -239
2048 2986 -547
1308 3385 -544
3813 4668 -836
1741 500 910
1976 4089 -453
4476 3730 -397
2012 2166 269
1117 4633 -932
1701 4322 455
4370 2036 405
1826 3485 -238
4663 2472 710
3338 3303 -816
1259 3057 167
1130 3165 -247
2999 3050 743
1936 1390 -78
1382 2972 -7
799 939 223
249 1630 -504
3399 253 68
1118 186 -839
280 4313 443
4908 384 -877
4259 1886 508
854 3108 -803
3045 192 -420
2105 531 167
1225 2220 518
3948 3323 -864
4649 4315 63
4627 840 -440
4665 4996 828
3000 3162 -231
1424 322 84
4599 1108 -485
3507 1837 -863
4796 976 468
2720 3748 -787
19 2357 -162
3116 2200 297
1899 1747 -367
473 3179 -227
1040 3005 980
1680 4631 996
915 765 673
942 1284 348
2553 1501 -276
4182 4889 595
69 1409 -193
2028 1052 -794
3642 2051 -242
1593 3820 523
2849 3542 390
2808 3155 -392
3228 2828 -183
1427 858 622
301 1083 250
1155 4396 -544
949 26 411
1698 2572 -647
3541 577 918
2711 4603 707
4946 318 446
4717 1665 -299
2361 4756 923
872 2085 523
4879 3614 536
4701 3503 -7
2131 4738 339
3077 4723 -374
3747 3784 -753
2014 4776 141
1360 3985 534
78 638 -319
4911 4173 -446
3565 2455 -390
2340 2956 59
3733 2604 53
3149 1014 450
4361 3632 748
2784 1039 890
4031 3337 -304
3106 3842 98
3251 3002 86
4709 182 -146
2866 2302 -647
2870 542 -452
1640 1216 675
1304 4001 477
1054 4134 754
4056 642 646
4811 3411 602
1454 1475 -456
4022 2315 76
836 3946 91
565 3745 433
2758 3806 973
430 2733 414
3103 2074 -408
3559 4713 -174
1124 2799 -236
4915 554 -113
750 2673 825
4876 3212 946
954 2288 409
480 1230 -410
4285 2758 -499
578 4389 38
1598 3992 630
4189 2845 806
2996 222 -875
3839 4121 80
4688 4412 295
1072 3211 -86
4817 4499 476
2725 3328 788
1666 2634 -716
3845 2899 -687
4042 3941 -883
448 793 -547
3336 4512 729
671 4404 -654
4089 3965 -268
4660 1545 874
1544 1833 553
3431 2005 -569
3016 3852 450
3889 228 -233
649 7 -665
2001 4786 -917
4348 4672 167
9 4874 -962
341 1657 -237
516 1987 -294
4180 496 -144
1622 3195 608
320 3079 268
1080 356 129
4625 3682 -670
1606 3035 975
360 2976 -494
4023 2847 -846
4989 4019 -51
4377 766 335
3709 170 583
518 3187 -250
3910 3534 -581
3687 3660 -860
368 1746 -864
2587 2632 -291
4225 4827 517
4083 3622 -245
2661 1751 -448
4494 3312 96
3601 1938 -644
204 4918 147
2642 683 -661
4153 3439 -333
1423 4957 770
1465 875 -805
3168 3905 326
4178 1524 -514
2993 2633 -908
2098 3538 -526
4662 3055 -217
4478 365 -675
1485 1100 275
3796 1485 227
1771 4653 -825
3005 1310 -335
3708 4344 784
1666 4592 -276
3283 724 -281
2010 4258 14
4409 830 -300
